Date,Close,High,Low,Open,DailyReturn,Target
3/15/00,0.968,0.9712,0.964,0.9672,0.08264462809917593,0.3602676273803457
3/16/00,0.9715,0.974,0.9645,0.968,0.3602676273803457,0.113098910137774
3/17/00,0.9726,0.9731,0.9658,0.9715,0.113098910137774,0.0719202712421693
3/20/00,0.9733,0.9745,0.9685,0.9726,0.0719202712421693,-0.9228535877229385
3/21/00,0.9644,0.9735,0.9632,0.9733,-0.9228535877229385,-0.43740887315142485
3/22/00,0.9602,0.963,0.9579,0.9644,-0.43740887315142485,1.213991769547317
3/23/00,0.972,0.9732,0.96,0.9602,1.213991769547317,0.3179161111680845
3/24/00,0.9751,0.9773,0.9674,0.972,0.3179161111680845,-0.9943034697048101
3/27/00,0.9655,0.979,0.9633,0.9751,-0.9943034697048101,-0.42646141044310304
3/28/00,0.9614,0.9699,0.9598,0.9655,-0.42646141044310304,-1.1254864836436356
3/29/00,0.9507,0.96,0.9477,0.9614,-1.1254864836436356,1.0820934346061768
3/30/00,0.9611,0.9624,0.9512,0.9507,1.0820934346061768,-0.5650308674270127
3/31/00,0.9557,0.963,0.953,0.9611,-0.5650308674270127,0.2504957728838282
4/3/00,0.9581,0.9604,0.95,0.9557,0.2504957728838282,0.5810937013593493
4/4/00,0.9637,0.9756,0.9516,0.9581,0.5810937013593493,-0.09347735770669006
4/5/00,0.9628,0.971,0.9595,0.9637,-0.09347735770669006,-0.27077692147468607
4/6/00,0.9602,0.9645,0.9567,0.9628,-0.27077692147468607,-0.5760972033099466
4/7/00,0.9547,0.9615,0.9537,0.9602,-0.5760972033099466,0.7072282891315682
4/10/00,0.9615,0.9627,0.9535,0.9547,0.7072282891315682,-0.27114401918865855
4/11/00,0.9589,0.9646,0.9564,0.9615,-0.27114401918865855,-0.2823677055009333
4/12/00,0.9562,0.96,0.952,0.9589,-0.2823677055009333,-0.2201027146001574
4/13/00,0.9541,0.9595,0.9513,0.9562,-0.2201027146001574,0.5731554814506107
4/14/00,0.9596,0.962,0.951,0.9541,0.5731554814506107,-0.6397482957524903
4/17/00,0.9535,0.967,0.9522,0.9596,-0.6397482957524903,-0.6438674266413336
4/18/00,0.9474,0.9525,0.9426,0.9535,-0.6438674266413336,-0.8194104501436672
4/19/00,0.9397,0.949,0.936,0.9474,-0.8194104501436672,-0.2346666666666645
4/20/00,0.9375,0.9425,0.9358,0.9397,-0.2346666666666645,0.05330490405116684
4/21/00,0.938,0.9397,0.9366,0.9375,0.05330490405116684,0.15965939329431153
4/24/00,0.9395,0.9449,0.9365,0.938,0.15965939329431153,-2.1195652173913
4/25/00,0.92,0.9395,0.9163,0.9395,-2.1195652173913,0.37899296155927964
4/26/00,0.9235,0.925,0.9175,0.92,0.37899296155927964,-1.405512243329311
4/27/00,0.9107,0.9249,0.906,0.9235,-1.405512243329311,-0.15396458814472197
4/28/00,0.9093,0.9136,0.903,0.9107,-0.15396458814472197,0.7964215579314831
5/1/00,0.9166,0.9171,0.9071,0.9093,0.7964215579314831,-1.0027548209366388
5/2/00,0.9075,0.9172,0.9033,0.9166,-1.0027548209366388,-1.3966480446927325
5/3/00,0.895,0.9106,0.8886,0.9075,-1.3966480446927325,-0.5392046731071699
5/4/00,0.8902,0.897,0.8845,0.895,-0.5392046731071699,0.9237618252643265
5/5/00,0.8985,0.9011,0.8905,0.8902,0.9237618252643265,-0.7625883144555251
5/8/00,0.8917,0.9045,0.8919,0.8985,-0.7625883144555251,1.654350942980027
5/9/00,0.9067,0.908,0.8945,0.8917,1.654350942980027,0.2530253025302618
5/10/00,0.909,0.9128,0.905,0.9067,0.2530253025302618,-1.0898576512455551
5/11/00,0.8992,0.9107,0.8992,0.909,-1.0898576512455551,2.1012520413718
5/12/00,0.9185,0.9199,0.898,0.8992,2.1012520413718,-0.6796010084402042
5/15/00,0.9123,0.919,0.9122,0.9185,-0.6796010084402042,-0.9851671463360658
5/16/00,0.9034,0.9105,0.9024,0.9123,-0.9851671463360658,-0.9159964253798016
5/17/00,0.8952,0.903,0.889,0.9034,-0.9159964253798016,-0.20147750167898185
5/18/00,0.8934,0.896,0.8905,0.8952,-0.20147750167898185,0.6339673006339716
5/19/00,0.8991,0.9002,0.8845,0.8934,0.6339673006339716,0.6299734748010652
5/22/00,0.9048,0.9074,0.8955,0.8991,0.6299734748010652,0.1214262059829992
5/23/00,0.9059,0.9155,0.9017,0.9048,0.1214262059829992,0.1102657404344471
5/24/00,0.9069,0.9126,0.903,0.9059,0.1102657404344471,0.602805786935549
5/25/00,0.9124,0.913,0.898,0.9069,0.602805786935549,2.039939875456304
5/26/00,0.9314,0.934,0.911,0.9124,2.039939875456304,-0.5288720992984367
5/29/00,0.9265,0.9335,0.924,0.9314,-0.5288720992984367,0.5687915861772882
5/30/00,0.9318,0.941,0.9245,0.9265,0.5687915861772882,0.427441761060056
5/31/00,0.9358,0.9375,0.928,0.9318,0.427441761060056,-0.3323683928379963
6/1/00,0.9327,0.938,0.9283,0.9358,-0.3323683928379963,0.9977709372678137
6/2/00,0.9421,0.9504,0.9297,0.9327,0.9977709372678137,0.6747496046388994
6/5/00,0.9485,0.949,0.9413,0.9421,0.6747496046388994,0.6598240469208182
6/6/00,0.9548,0.96,0.945,0.9485,0.6598240469208182,0.7587568859785857
6/7/00,0.9621,0.9627,0.953,0.9548,0.7587568859785857,-0.5644402634054522
6/8/00,0.9567,0.9702,0.9513,0.9621,-0.5644402634054522,-0.31456432840515913
6/9/00,0.9537,0.957,0.946,0.9567,-0.31456432840515913,-0.02097535395909575
6/12/00,0.9535,0.956,0.949,0.9537,-0.02097535395909575,0.7391213824692895
6/13/00,0.9606,0.9626,0.952,0.9535,0.7391213824692895,-0.010411244143674022
6/14/00,0.9605,0.9655,0.9575,0.9606,-0.010411244143674022,-0.7341373885684327
6/15/00,0.9535,0.9605,0.95,0.9605,-0.7341373885684327,1.2326496788895815
6/16/00,0.9654,0.9657,0.9485,0.9535,1.2326496788895815,-0.656865811698476
6/19/00,0.9591,0.9695,0.9576,0.9654,-0.656865811698476,-0.1252740369558387
6/20/00,0.9579,0.962,0.9536,0.9591,-0.1252740369558387,-1.3650793650793676
6/21/00,0.945,0.9545,0.9431,0.9579,-1.3650793650793676,-0.7570103422539711
6/22/00,0.9379,0.9475,0.9345,0.945,-0.7570103422539711,-0.18158513138217514
6/23/00,0.9362,0.9529,0.934,0.9379,-0.18158513138217514,0.21317416329140926
6/26/00,0.9382,0.9396,0.9295,0.9362,0.21317416329140926,0.8873864356644796
6/27/00,0.9466,0.9468,0.9355,0.9382,0.8873864356644796,-0.37111653059059985
6/28/00,0.9431,0.947,0.9399,0.9466,-0.37111653059059985,0.9452788572628817
6/29/00,0.9521,0.9536,0.9415,0.9431,0.9452788572628817,0.15729865771812676
6/30/00,0.9536,0.9602,0.9505,0.9521,0.15729865771812676,-0.3050383927632285
7/3/00,0.9507,0.9545,0.948,0.9536,-0.3050383927632285,0.13655462184873612
7/4/00,0.952,0.9521,0.946,0.9507,0.13655462184873612,0.15731515469324142
7/5/00,0.9535,0.9572,0.9505,0.952,0.15731515469324142,-0.30507048180096924
7/6/00,0.9506,0.9595,0.9495,0.9535,-0.30507048180096924,-0.40135192226447247
7/7/00,0.9468,0.9527,0.9458,0.9506,-0.40135192226447247,0.8067050811943468
7/10/00,0.9545,0.9549,0.9475,0.9468,0.8067050811943468,-0.2731379346570067
7/11/00,0.9519,0.9565,0.9492,0.9545,-0.2731379346570067,-1.0616838305552616
7/12/00,0.9419,0.9525,0.9392,0.9519,-1.0616838305552616,-0.598098899925231
7/13/00,0.9363,0.9425,0.9329,0.9419,-0.598098899925231,0.1493014823504273
7/14/00,0.9377,0.939,0.9317,0.9363,0.1493014823504273,-0.22445489525438123
7/17/00,0.9356,0.94,0.934,0.9377,-0.22445489525438123,-0.9930915371329865
7/18/00,0.9264,0.9365,0.923,0.9356,-0.9930915371329865,-0.3466204506065837
7/19/00,0.9232,0.926,0.9193,0.9264,-0.3466204506065837,1.0291595197255512
7/20/00,0.9328,0.9333,0.92,0.9232,1.0291595197255512,0.44823906083245385
7/21/00,0.937,0.9381,0.931,0.9328,0.44823906083245385,-0.4610271255494887
7/24/00,0.9327,0.9375,0.931,0.937,-0.4610271255494887,0.5650319829424276
7/25/00,0.938,0.9428,0.932,0.9327,0.5650319829424276,0.38232795242141543
7/26/00,0.9416,0.945,0.938,0.938,0.38232795242141543,-0.9975329829454013
7/27/00,0.9323,0.944,0.9316,0.9416,-0.9975329829454013,-0.9638293264024279
7/28/00,0.9234,0.9335,0.9225,0.9323,-0.9638293264024279,0.3776027618944814
7/31/00,0.9269,0.9294,0.922,0.9234,0.3776027618944814,-1.355932203389827
8/1/00,0.9145,0.9285,0.914,0.9269,-1.355932203389827,-0.274122807017538
8/2/00,0.912,0.919,0.9113,0.9145,-0.274122807017538,-0.5512679162072772
8/3/00,0.907,0.918,0.8997,0.912,-0.5512679162072772,0.09912986011675425
8/4/00,0.9079,0.91,0.9014,0.907,0.09912986011675425,0.055041831792155986
8/7/00,0.9084,0.9112,0.905,0.9079,0.055041831792155986,-0.7318695941450365
8/8/00,0.9018,0.909,0.8987,0.9084,-0.7318695941450365,-0.35610950367238947
8/9/00,0.8986,0.9034,0.8963,0.9018,-0.35610950367238947,1.0025338768315522
8/10/00,0.9077,0.9097,0.9005,0.8986,1.0025338768315522,-0.4871028451234318
8/11/00,0.9033,0.914,0.9023,0.9077,-0.4871028451234318,0.20989836500221087
8/14/00,0.9052,0.9068,0.9001,0.9033,0.20989836500221087,0.8760402978537021
8/15/00,0.9132,0.914,0.9055,0.9052,0.8760402978537021,0.27301517964398236
8/16/00,0.9157,0.9175,0.9065,0.9132,0.27301517964398236,0.17442494276682063
8/17/00,0.9173,0.9176,0.9117,0.9157,0.17442494276682063,-1.157917953242165
8/18/00,0.9068,0.9185,0.9062,0.9173,-1.157917953242165,-0.5544466622310938
8/21/00,0.9018,0.9075,0.9009,0.9068,-0.5544466622310938,-0.4903053264987821
8/22/00,0.8974,0.9035,0.8949,0.9018,-0.4903053264987821,0.311041990668743
8/23/00,0.9002,0.9004,0.891,0.8974,0.311041990668743,0.23273855702094548
8/24/00,0.9023,0.9051,0.8995,0.9002,0.23273855702094548,0.044311509914695464
8/25/00,0.9027,0.9072,0.8975,0.9023,0.044311509914695464,-0.2888567936895829
8/28/00,0.9001,0.9045,0.8986,0.9027,-0.2888567936895829,-0.8628417749887988
8/29/00,0.8924,0.902,0.8914,0.9001,-0.8628417749887988,0.022406453058478378
8/30/00,0.8926,0.894,0.887,0.8924,0.022406453058478378,-0.5406623113313713
8/31/00,0.8878,0.897,0.8838,0.8926,-0.5406623113313713,1.322663109925533
9/1/00,0.8997,0.9018,0.8875,0.8878,1.322663109925533,-0.13355592654425041
9/4/00,0.8985,0.904,0.8965,0.8997,-0.13355592654425041,-1.0913591359135837
9/5/00,0.8888,0.899,0.885,0.8985,-1.0913591359135837,-2.12570378030565
9/6/00,0.8703,0.8895,0.8688,0.8888,-2.12570378030565,0.37774725274726195
9/7/00,0.8736,0.8766,0.8635,0.8703,0.37774725274726195,-0.47153536515238553
9/8/00,0.8695,0.874,0.864,0.8736,-0.47153536515238553,-1.2695085022129071
9/11/00,0.8586,0.8725,0.8565,0.8695,-1.2695085022129071,0.4752521154514886
9/12/00,0.8627,0.8691,0.855,0.8586,0.4752521154514886,-0.16254499013120494
9/13/00,0.8613,0.8705,0.8585,0.8627,-0.16254499013120494,0.39319995374119
9/14/00,0.8647,0.8735,0.8565,0.8613,0.39319995374119,-1.0635811126694714
9/15/00,0.8556,0.87,0.8535,0.8647,-1.0635811126694714,-0.19908654409181809
9/18/00,0.8539,0.8575,0.8512,0.8556,-0.19908654409181809,-0.2818555490311166
9/19/00,0.8515,0.8565,0.8476,0.8539,-0.2818555490311166,-0.4364236848313325
9/20/00,0.8478,0.852,0.844,0.8515,-0.4364236848313325,1.2003263022957669
9/21/00,0.8581,0.8593,0.846,0.8478,1.2003263022957669,2.3665946068949872
9/22/00,0.8789,0.904,0.8573,0.8581,2.3665946068949872,-0.7219802887921123
9/25/00,0.8726,0.883,0.871,0.8789,-0.7219802887921123,1.0881886193606825
9/26/00,0.8822,0.8833,0.873,0.8726,1.0881886193606825,0.13583880461851697
9/27/00,0.8834,0.8885,0.8782,0.8822,0.13583880461851697,-0.192809345582389
9/28/00,0.8817,0.8863,0.878,0.8834,-0.192809345582389,0.04534633261534474
9/29/00,0.8821,0.885,0.875,0.8817,0.04534633261534474,-0.4212204007286016
10/2/00,0.8784,0.8855,0.878,0.8821,-0.4212204007286016,-0.49193456126301005
10/3/00,0.8741,0.8785,0.873,0.8784,-0.49193456126301005,0.05716899153899564
10/4/00,0.8746,0.878,0.8716,0.8741,0.05716899153899564,-0.6328385686342263
10/5/00,0.8691,0.8786,0.8679,0.8746,-0.6328385686342263,-0.12672811059907718
10/6/00,0.868,0.874,0.8666,0.8691,-0.12672811059907718,0
10/9/00,0.868,0.871,0.867,0.868,0,0.39017672710580203
10/10/00,0.8714,0.8745,0.866,0.868,0.39017672710580203,-0.29926335174953217
10/11/00,0.8688,0.8765,0.868,0.8714,-0.29926335174953217,-0.7187572455367475
10/12/00,0.8626,0.868,0.8612,0.8688,-0.7187572455367475,-1.0425207918472554
10/13/00,0.8537,0.866,0.8529,0.8626,-1.0425207918472554,-0.4825800376647826
10/16/00,0.8496,0.856,0.8459,0.8537,-0.4825800376647826,0.6780453588964259
10/17/00,0.8554,0.8556,0.8475,0.8496,0.6780453588964259,-2.0520162252445844
10/18/00,0.8382,0.8575,0.8326,0.8554,-2.0520162252445844,0.6283343212803891
10/19/00,0.8435,0.8445,0.8381,0.8382,0.6283343212803891,-0.1900463237914296
10/20/00,0.8419,0.849,0.8349,0.8435,-0.1900463237914296,-0.7660083782166321
10/23/00,0.8355,0.842,0.8349,0.8419,-0.7660083782166321,0.1911360649862543
10/24/00,0.8371,0.84,0.8345,0.8355,0.1911360649862543,-1.147897535041077
10/25/00,0.8276,0.8385,0.8248,0.8371,-1.147897535041077,0.16887816646561604
10/26/00,0.829,0.8321,0.8228,0.8276,0.16887816646561604,1.2977735444695822
10/27/00,0.8399,0.8444,0.8285,0.829,1.2977735444695822,0.3086053412462963
10/30/00,0.8425,0.853,0.839,0.8399,0.3086053412462963,0.7656065959952827
10/31/00,0.849,0.85,0.838,0.8425,0.7656065959952827,1.3822743640376376
11/1/00,0.8609,0.8614,0.847,0.849,1.3822743640376376,-0.05811250581124418
11/2/00,0.8604,0.8665,0.8555,0.8609,-0.05811250581124418,0.5547850208044285
11/3/00,0.8652,0.88,0.8575,0.8604,0.5547850208044285,-0.5345108064141224
11/6/00,0.8606,0.873,0.8559,0.8652,-0.5345108064141224,0.09287206872533352
11/7/00,0.8614,0.8665,0.8576,0.8606,0.09287206872533352,-0.7485380116959148
11/8/00,0.855,0.869,0.8517,0.8614,-0.7485380116959148,1.247401247401251
11/9/00,0.8658,0.8674,0.852,0.855,1.247401247401251,-0.510796377989315
11/10/00,0.8614,0.8705,0.8598,0.8658,-0.510796377989315,-0.10459035444509145
11/13/00,0.8605,0.8665,0.8579,0.8614,-0.10459035444509145,-0.420119033726228
11/14/00,0.8569,0.8615,0.8549,0.8605,-0.420119033726228,0.10491956166938819
11/15/00,0.8578,0.863,0.8554,0.8569,0.10491956166938819,-0.6689355709423822
11/16/00,0.8521,0.86,0.8516,0.8578,-0.6689355709423822,-0.5427728613569247
11/17/00,0.8475,0.8575,0.8482,0.8521,-0.5427728613569247,0.21193924408336556
11/20/00,0.8493,0.8522,0.8463,0.8475,0.21193924408336556,-0.7114905727499117
11/21/00,0.8433,0.853,0.8416,0.8493,-0.7114905727499117,0.1539190149183007
11/22/00,0.8446,0.8485,0.8411,0.8433,0.1539190149183007,-0.6674612634088259
11/23/00,0.839,0.846,0.8385,0.8446,-0.6674612634088259,0.11904761904761917
11/24/00,0.84,0.8455,0.8375,0.839,0.11904761904761917,1.3968775677896492
11/27/00,0.8519,0.8525,0.839,0.84,1.3968775677896492,0.5370694687682486
11/28/00,0.8565,0.858,0.8505,0.8519,0.5370694687682486,0.18645845472554887
11/29/00,0.8581,0.8658,0.8555,0.8565,0.18645845472554887,1.5940366972477094
11/30/00,0.872,0.8737,0.857,0.8581,1.5940366972477094,0.7172947739952149
12/1/00,0.8783,0.879,0.8701,0.872,0.7172947739952149,1.0254676583276987
12/4/00,0.8874,0.8932,0.8755,0.8783,1.0254676583276987,-0.7722007722007628
12/5/00,0.8806,0.8905,0.8787,0.8874,-0.7722007722007628,1.1561342462678164
12/6/00,0.8909,0.892,0.877,0.8806,1.1561342462678164,-0.23627362736273524
12/7/00,0.8888,0.8975,0.8856,0.8909,-0.23627362736273524,-0.6454535160231047
12/8/00,0.8831,0.8915,0.8822,0.8888,-0.6454535160231047,-0.6496466833827261
12/11/00,0.8774,0.8865,0.875,0.8831,-0.6496466833827261,0.32943314779052757
12/12/00,0.8803,0.884,0.8753,0.8774,0.32943314779052757,-0.5138159397122571
12/13/00,0.8758,0.882,0.8715,0.8803,-0.5138159397122571,1.506972559604135
12/14/00,0.8892,0.8901,0.8755,0.8758,1.506972559604135,0.7367716008037565
12/15/00,0.8958,0.9,0.8905,0.8892,0.7367716008037565,-0.2349781805975149
12/18/00,0.8937,0.9015,0.8924,0.8958,-0.2349781805975149,-0.044777790216060334
12/19/00,0.8933,0.8965,0.888,0.8937,-0.044777790216060334,1.6081066196717761
12/20/00,0.9079,0.9095,0.895,0.8933,1.6081066196717761,0.667396061269146
12/21/00,0.914,0.917,0.906,0.9079,0.667396061269146,1.0286951813751979
12/22/00,0.9235,0.926,0.9145,0.914,1.0286951813751979,0
12/25/00,0.9235,0.9235,0.9235,0.9235,0,0.9120171673819809
12/26/00,0.932,0.9325,0.9235,0.9235,0.9120171673819809,-0.171969045571802
12/27/00,0.9304,0.934,0.9273,0.932,-0.171969045571802,-0.19384018953263232
12/28/00,0.9286,0.932,0.9247,0.9304,-0.19384018953263232,1.1917429240263873
12/29/00,0.9398,0.94,0.928,0.9286,1.1917429240263873,0
1/1/01,0.9398,0.9398,0.9398,0.9398,0,0.9485666104553129
1/2/01,0.9488,0.9515,0.937,0.9398,0.9485666104553129,-2.1203315036056334
1/3/01,0.9291,0.957,0.9269,0.9488,-2.1203315036056334,2.2308744606966213
1/4/01,0.9503,0.952,0.9265,0.9291,2.2308744606966213,0.7519582245430793
1/5/01,0.9575,0.9595,0.9467,0.9503,0.7519582245430793,-0.7258573532505804
1/8/01,0.9506,0.959,0.9468,0.9575,-0.7258573532505804,-0.6884863891536861
1/9/01,0.9441,0.9475,0.9385,0.9506,-0.6884863891536861,-0.5431309904153466
1/10/01,0.939,0.9465,0.9379,0.9441,-0.5431309904153466,1.3344541347063197
1/11/01,0.9517,0.9554,0.9465,0.939,1.3344541347063197,-0.1367845117845084
1/12/01,0.9504,0.958,0.9468,0.9517,-0.1367845117845084,-0.8381962864721504
1/15/01,0.9425,0.953,0.941,0.9504,-0.8381962864721504,-0.12748326782109623
1/16/01,0.9413,0.9445,0.9373,0.9425,-0.12748326782109623,-0.7384417808219196
1/17/01,0.9344,0.945,0.929,0.9413,-0.7384417808219196,1.0588733587462948
1/18/01,0.9444,0.9465,0.935,0.9344,1.0588733587462948,-1.0918432883750788
1/19/01,0.9342,0.9505,0.9339,0.9444,-1.0918432883750788,0.41573393028461936
1/22/01,0.9381,0.9396,0.9271,0.9342,0.41573393028461936,0.08520609223558546
1/23/01,0.9389,0.945,0.937,0.9381,0.08520609223558546,-1.6785791639592766
1/24/01,0.9234,0.937,0.9216,0.9389,-1.6785791639592766,-0.21706099413935334
1/25/01,0.9214,0.924,0.9118,0.9234,-0.21706099413935334,0.28138528138528646
1/26/01,0.924,0.9315,0.9199,0.9214,0.28138528138528646,-0.609756097560981
1/29/01,0.9184,0.926,0.9177,0.924,-0.609756097560981,0.9277238403452052
1/30/01,0.927,0.928,0.9145,0.9184,0.9277238403452052,1.01441537640149
1/31/01,0.9365,0.9365,0.9255,0.927,1.01441537640149,0.5838641188959607
2/1/01,0.942,0.9445,0.936,0.9365,0.5838641188959607,-0.7702182284980728
2/2/01,0.9348,0.942,0.9318,0.942,-0.7702182284980728,0.43668122270742277
2/5/01,0.9389,0.9441,0.934,0.9348,0.43668122270742277,-0.956989247311818
2/6/01,0.93,0.9385,0.9284,0.9389,-0.956989247311818,0.08594757198108208
2/7/01,0.9308,0.935,0.926,0.93,0.08594757198108208,-1.4164305949008513
2/8/01,0.9178,0.93,0.9151,0.9308,-1.4164305949008513,0.917629277771787
2/9/01,0.9263,0.9273,0.913,0.9178,0.917629277771787,0.5368839256952651
2/12/01,0.9313,0.933,0.9245,0.9263,0.5368839256952651,-1.1732753938077167
2/13/01,0.9205,0.933,0.9172,0.9313,-1.1732753938077167,-0.1632208922742052
2/14/01,0.919,0.922,0.9166,0.9205,-0.1632208922742052,-1.7268098295328822
2/15/01,0.9034,0.9195,0.9028,0.919,-1.7268098295328822,1.397074874481558
2/16/01,0.9162,0.9177,0.9045,0.9034,1.397074874481558,0.5751492132392807
2/19/01,0.9215,0.9235,0.912,0.9162,0.5751492132392807,-1.2971309222820746
2/20/01,0.9097,0.924,0.9051,0.9215,-1.2971309222820746,-0.154134096664093
2/21/01,0.9083,0.918,0.906,0.9097,-0.154134096664093,-0.3535520936913027
2/22/01,0.9051,0.913,0.9016,0.9083,-0.3535520936913027,1.5125136017410252
2/23/01,0.919,0.9208,0.9025,0.9051,1.5125136017410252,-0.8228195282501439
2/26/01,0.9115,0.9185,0.9079,0.919,-0.8228195282501439,0.5997818974918278
2/27/01,0.917,0.9206,0.9085,0.9115,0.5997818974918278,0.6823351023502624
2/28/01,0.9233,0.9255,0.916,0.917,0.6823351023502624,0.9228457989054556
3/1/01,0.9319,0.9321,0.922,0.9233,0.9228457989054556,0.2461999571826247
3/2/01,0.9342,0.938,0.9285,0.9319,0.2461999571826247,-0.4516129032258044
3/5/01,0.93,0.9365,0.9284,0.9342,-0.4516129032258044,0.3749330476700533
3/6/01,0.9335,0.9339,0.925,0.93,0.3749330476700533,-0.516851512867452
3/7/01,0.9287,0.937,0.9263,0.9335,-0.516851512867452,0.3219920575292479
3/8/01,0.9317,0.934,0.927,0.9287,0.3219920575292479,0.07507507507507871
3/9/01,0.9324,0.9375,0.9295,0.9317,0.07507507507507871,-0.4849660523763401
3/12/01,0.9279,0.934,0.926,0.9324,-0.4849660523763401,-1.4985779916867135
3/13/01,0.9142,0.931,0.9133,0.9279,-1.4985779916867135,-0.49466857205672854
3/14/01,0.9097,0.921,0.908,0.9142,-0.49466857205672854,-0.9992228266903529
3/15/01,0.9007,0.913,0.8957,0.9097,-0.9992228266903529,-0.5694506476105398
3/16/01,0.8956,0.9,0.8913,0.9007,-0.5694506476105398,0.3227601558152492
3/19/01,0.8985,0.9015,0.8935,0.8956,0.3227601558152492,1.1116002641426368
3/20/01,0.9086,0.909,0.8985,0.8985,1.1116002641426368,-1.4402143574857553
3/21/01,0.8957,0.9125,0.8936,0.9086,-1.4402143574857553,-0.8784773060029316
3/22/01,0.8879,0.8965,0.8833,0.8957,-0.8784773060029316,0.12373453318335094
3/23/01,0.889,0.8965,0.8855,0.8879,0.12373453318335094,0.7812500000000007
3/26/01,0.896,0.8968,0.8885,0.889,0.7812500000000007,-0.3247116784234704
3/27/01,0.8931,0.8992,0.8897,0.896,-0.3247116784234704,-0.7672345706871295
3/28/01,0.8863,0.8945,0.8848,0.8931,-0.7672345706871295,-0.41921595286652225
3/29/01,0.8826,0.8885,0.8798,0.8863,-0.41921595286652225,-0.40955631399317943
3/30/01,0.879,0.886,0.8755,0.8826,-0.40955631399317943,0.10228435049437572
4/2/01,0.8799,0.8836,0.873,0.879,0.10228435049437572,1.818790448560587
4/3/01,0.8962,0.8969,0.8795,0.8799,1.818790448560587,0.676050094203701
4/4/01,0.9023,0.9051,0.8935,0.8962,0.676050094203701,-0.6357349988846798
4/5/01,0.8966,0.909,0.894,0.9023,-0.6357349988846798,0.6757505261991796
4/6/01,0.9027,0.9049,0.8925,0.8966,0.6757505261991796,-0.5121924061908404
4/9/01,0.8981,0.9045,0.899,0.9027,-0.5121924061908404,-1.1259993244004063
4/10/01,0.8881,0.899,0.8862,0.8981,-1.1259993244004063,-0.1240135287485896
4/11/01,0.887,0.8915,0.881,0.8881,-0.1240135287485896,0.5270830996972118
4/12/01,0.8917,0.8942,0.8837,0.887,0.5270830996972118,-0.07856341189674904
4/13/01,0.891,0.8934,0.89,0.8917,-0.07856341189674904,-0.5416384563304024
4/16/01,0.8862,0.8905,0.8833,0.891,-0.5416384563304024,-0.4875836262614775
4/17/01,0.8819,0.891,0.8777,0.8862,-0.4875836262614775,0.30522269952521314
4/18/01,0.8846,0.8897,0.8699,0.8819,0.30522269952521314,1.0514541387024567
4/19/01,0.894,0.8957,0.881,0.8846,1.0514541387024567,1.0952538997676755
4/20/01,0.9039,0.9047,0.8955,0.894,1.0952538997676755,-0.7467677218011636
4/23/01,0.8972,0.9025,0.8945,0.9039,-0.7467677218011636,-0.3354954148959967
4/24/01,0.8942,0.901,0.8931,0.8972,-0.3354954148959967,0.25655326268822853
4/25/01,0.8965,0.9001,0.8905,0.8942,0.25655326268822853,0.8186746321495821
4/26/01,0.9039,0.9041,0.8945,0.8965,0.8186746321495821,-1.4136654325143112
4/27/01,0.8913,0.9055,0.889,0.9039,-1.4136654325143112,-0.33772374197906146
4/30/01,0.8883,0.8925,0.8853,0.8913,-0.33772374197906146,0.4259612151104165
5/1/01,0.8921,0.894,0.8855,0.8883,0.4259612151104165,0.12315270935960479
5/2/01,0.8932,0.8951,0.8885,0.8921,0.12315270935960479,-0.35955056179775063
